phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	228.5	610.6760121493078	275.5683102268038	335.10770192250396	580.8259158104473	73.55145640521164	1422.9601775286517	15562.327602034657	4.850110573069241	1.561927882974624	4.605571335999277	4.605571335999277	6.881436761559787	51.21828626070712	576.2390943634658	4.232790227032211	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_600.0_80_2.ddf	P02	660	540	exclude
hold	231	608.9210563834949	238.7251201625089	370.1959362209861	577.3317741205589	82.40025157911414	1544.7921099259506	17130.18437037306	2.484979573936308	1.2610310448169435	2.288892149058774	2.288892149058774	5.489242341592209	43.94699320031981	573.2975552585674	3.192320424775984	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_600.0_800_2.ddf	P02	660	540	exclude
hold	227.5	608.8390948905817	274.0205432507745	334.8185516398072	583.798810478325	67.85006057205857	730.3421851605082	-40998.81629946492	3.1977799962977573	1.2944677624170449	2.9877057713965187	2.9877057713965187	4.459013714526215	-83.40671745999373	581.7718263626789	7.400677703182479	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_600.0_810_2.ddf	P02	660	540	exclude
hold	229.5	608.9499348919869	256.98600107238946	351.96393381959746	580.4892770328781	75.1793187747059	1050.1751177026874	-28467.44959038256	3.050365804612335	1.270048843779976	2.8486855885293627	2.8486855885293627	4.8591004881810225	63.60577403720846	577.5916065611372	5.492725122333617	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_600.0_830_2.ddf	P02	660	540	exclude
hold	227.5	610.9580666143131	278.8643191807871	332.093747433526	581.9142517249568	70.63320671298045	1431.3513196047113	14699.73143518962	5.131023087628533	1.7599207455261183	4.877976943281101	4.877976943281101	7.777728228525284	61.41163322594423	577.3462880396975	4.534006419572846	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_600.0_90_2.ddf	P02	660	540	exclude
hold	193.5	811.523370576314	805.3816203259024	6.141750250411633	805.9428978594913	0.8066265256214936	-30.884115706957807	-1787.8404289665468	4.313014576397333	0.47624911504706624	4.167706639989922	4.167706639989922	2.490678854019596	14.743689010748184	802.0043514958584	4.952000673187408	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_100_2.ddf	P02	880.0000000000001	720	include
hold	194	810.6438016565772	805.6830641358355	4.960737520741759	806.2382906328504	0.701934412156708	-23.061482311733855	-1887.208627593509	3.5507335008098164	0.3026507094796034	3.4625915014285304	3.4625915014285304	1.5818117107302574	11.177902729095024	802.291018257129	4.327489086906006	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_230_2.ddf	P02	880.0000000000001	720	include
hold	193.5	811.1115558330603	805.7548405719588	5.356715261101499	806.2166880552729	0.7213493865000897	-26.931297242082653	-1856.639376989051	3.155539409367269	0.3996547216675541	3.0345312784432017	3.0345312784432017	2.0905666566819883	12.972603490556622	802.5933391874883	4.523608649723346	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_420_2.ddf	P02	880.0000000000001	720	include
hold	194	808.987747518237	805.1617590709147	3.825988447322288	805.9152394435532	0.5705734159075558	-16.447133898362196	-2072.664041390908	2.2736672999117764	0.235105330149723	2.2016475904583213	2.2016475904583213	1.224908862104914	8.187361256371872	802.2709252751495	3.7132013654788993	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_470_2.ddf	P02	880.0000000000001	720	include
hold	247	809.1573965117963	259.50702133325564	549.6503751785406	747.569082117076	139.66027275635952	2138.6208103590934	17003.08027586357	2.5069238105840324	1.6992974947723043	2.243868990648674	2.243868990648674	6.904011986405678	53.16153110732769	744.4129272989333	4.471297367665755	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_670_2.ddf	P02	880.0000000000001	720	exclude
hold	246	810.8614820392229	277.73214899216515	533.1293330470578	749.905317908147	135.74857032473952	2063.6830996713416	17269.626916292054	3.0412317990743927	2.156700875072385	2.6708994015567855	2.6708994015567855	8.721694514730704	61.02800657530949	747.0106988198053	5.460127158056239	film	800	67	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_800.0_700_2.ddf	P02	880.0000000000001	720	exclude
hold	193.5	910.7602972567532	905.185366965015	5.574930291738156	906.3567599470282	0.7123268411862963	-27.293522409278463	-2166.1891305489007	3.9099283437800536	0.4003950617950065	3.7812370904319343	3.7812370904319343	2.0892797123329574	11.473675263546037	902.4449523694054	4.5493850753739595	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_180_2.ddf	P02	990.0000000000001	810	include
hold	252.5	911.0383121093972	305.74735101633877	605.2909610930585	835.7600047488256	160.48323681571125	2189.0326959186177	17281.146361709943	3.0588475606955634	2.321688682846516	2.620219344972208	2.620219344972208	8.87415833367837	61.29902277152177	833.9274162476828	7.262461517357185	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_30_2.ddf	P02	990.0000000000001	810	exclude
hold	193.5	909.7035912862972	904.954426302674	4.749164983623359	906.3135116028944	0.6130915335923341	-22.103726372203603	-2247.504471667753	2.7619022875658747	0.34089691885915707	2.6480222953875874	2.6480222953875874	1.7787822325858762	9.01335483811927	902.6500706178472	4.070373978886815	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_430_2.ddf	P02	990.0000000000001	810	include
hold	253	909.714609057208	292.4066193010292	617.3079897561789	834.2956258052004	162.60007093427248	2229.3512505695776	17022.35985676498	2.63963303908102	1.7815944494736091	2.338651079576298	2.338651079576298	6.908613404194932	47.23884062862016	832.1684934008638	6.444589988332411	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_520_2.ddf	P02	990.0000000000001	810	exclude
hold	253.5	909.6152828371512	290.4180617340224	619.1972211031286	833.1805384348	164.44927509776056	2287.747399925117	16820.184065567104	2.7711205925788795	1.822415477799774	2.4702332637004543	2.4702332637004543	7.250840440295449	56.40312146957038	830.7827827373027	6.0868278051077125	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_610_2.ddf	P02	990.0000000000001	810	exclude
hold	253	909.673714345918	295.1303441636732	614.5433701822449	834.4093176858654	162.4229767637636	2232.0933174589472	17307.465477694564	2.9185754679305305	1.816662577901208	2.614594557435145	2.614594557435145	7.074227100786277	52.04296210836068	832.1713570649623	6.486263365824036	film	900	75	6	02_ddf/--film-shaved-aurora_2022-02-22_13-21-25_P02_900.0_660_2.ddf	P02	990.0000000000001	810	exclude
hold	193	1010.7805848031336	1004.130196176214	6.650388626919607	1005.817458672731	0.8240544304495939	-33.16512219074671	-2302.4625050788927	4.09065300423933	0.4956948104019831	3.936873728100021	3.936873728100021	2.602261198998895	16.75360696047523	1002.2531728591767	5.583231402854818	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_250_3.ddf	P02	1100	900	include
hold	193	1010.6124039812292	1004.2883016062976	6.3241023749317264	1005.8939838560248	0.7999947966263495	-31.418292094520545	-2307.30967547197	3.795667710039809	0.45746397883725054	3.660660261551527	3.660660261551527	2.4028733333847097	16.35279408106527	1002.3655203206264	5.3328949579131955	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_360_3.ddf	P02	1100	900	include
hold	259.5	1010.1923165694296	285.7100452163642	724.4822713530655	916.5249426180914	191.08485961241945	2764.2406678011835	14888.126024951587	2.197148920147632	3.416107840114345	1.461437727545991	1.461437727545991	13.170343258635771	63.16264313312114	914.9897957011754	6.306149322224061	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_550_3.ddf	P02	1100	900	exclude
hold	193	1010.8417542443364	1004.4048896379064	6.4368646064299355	1006.0531893629886	0.7994756795417206	-32.1130488486455	-2298.032671847068	3.810791269104669	0.5898371233893078	3.6187171211806266	3.6187171211806266	3.0908845232421487	17.346544986416745	1002.450567797033	5.2530199736135925	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_60_3.ddf	P02	1100	900	include
hold	193	1010.171851822244	1004.0618063327422	6.110045489501772	1005.4582282002808	0.783993818298797	-30.427157315136487	-2292.251310183019	2.5399101468518124	0.5500439603618581	2.3587712951727986	2.3587712951727986	2.879173345723576	15.202627823751593	1002.9256530912612	5.595910697372787	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_610_3.ddf	P02	1100	900	include
hold	193	1010.0933622330203	1003.9265245666088	6.166837666411652	1005.3685291690684	0.7699195421247459	-30.822940793883948	-2283.3758220651816	2.377375296766555	0.5215765148357112	2.207867605070402	2.207867605070402	2.7319300368077375	15.14175557199815	1002.9544792721766	5.659487861204429	film	1000	83	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1000.0_700_3.ddf	P02	1100	900	include
hold	192.5	1210.0687694367696	1203.0587797580354	7.0099896787342	1205.791105713546	0.8603787406182244	-34.24640148307802	-2684.066055659059	4.252785925250123	0.549245251687581	4.051014824109303	4.051014824109303	2.8840067637132942	15.207210731428944	1202.1893363244023	5.550278303909796	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_100_3.ddf	P02	1320	1080	include
hold	193	1210.0564365647992	1203.0516749898964	7.004761574902886	1205.8351204130315	0.8512194772564534	-32.32253464913331	-2661.650450104389	4.080330303855154	0.5173442694845432	3.904529580454217	3.904529580454217	2.712029600947363	15.744577535264703	1202.3616235486202	5.561236672927351	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_210_3.ddf	P02	1320	1080	include
hold	192.5	1209.887371627955	1202.7093945148454	7.177977113109591	1205.5662088232616	0.8453702796501305	-35.1361511905339	-2676.1891281917087	4.289104765704523	0.5121564486548578	4.100470560773246	4.100470560773246	2.6925529442951213	15.288163908066643	1202.1459766480532	5.784505124604848	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_370_3.ddf	P02	1320	1080	include
hold	192.5	1209.9488385678835	1202.633823426892	7.315015140991363	1205.5115066875528	0.8722216506242976	-35.8020717295719	-2670.190359309345	4.276313743940325	0.47043776224479394	4.120703679423263	4.120703679423263	2.474268871704676	15.37320203816872	1202.1589429522542	5.735146005051812	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_400_3.ddf	P02	1320	1080	include
hold	193	1209.5091067819892	1202.881199658963	6.627907123026262	1205.456049739529	0.8061823870031937	-30.276408138623093	-2647.4759549619193	2.6528911788115006	0.5406731656780468	2.4736631367817528	2.4736631367817528	2.828002335864369	14.265576977811278	1203.096220622376	5.91523288871467	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_800_3.ddf	P02	1320	1080	include
hold	276	1209.5718544735323	301.40097671173436	908.1708777617982	1072.2525320765342	256.8834094277988	3261.278497919245	14653.114638147828	2.698801679177093	3.2785737398327157	2.0556855690129643	2.0556855690129643	11.9109125043619	53.5369143973341	1070.8184242201944	6.960969879967519	film	1200	100	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_1200.0_830_3.ddf	P02	1320	1080	exclude
hold	209.5	269.19901330354816	191.2614780005093	77.93753530303886	252.88534017124957	11.137395003443146	295.2455959663247	10971.312918987906	0.8665961263573989	0.6689732111911513	0.7421380915332215	0.7421380915332215	3.222836721003032	49.458969206987334	248.9239302987228	2.27488736737062	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_110_3.ddf	P02	275	225	exclude
hold	209	268.3062753729742	187.82115464320543	80.48512072976877	252.94113015097847	10.92904649279535	319.16528028441456	11389.31152809988	0.6705482526923721	0.6598486226931847	0.55326382267202745	0.55326382267202745	3.176524734461607	48.11567130608157	249.05366593220032	2.1263310043037347	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_140_3.ddf	P02	275	225	exclude
hold	210	268.947566198507	182.06387531438767	86.88369088411932	252.1654300663059	12.504682029485366	330.8512611482934	12499.432470320757	0.48037395136315686	0.6780736861263178	0.3712923347260945	0.3712923347260945	3.2455645471653476	52.59608231267068	248.59897866822175	2.089274956159011	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_480_3.ddf	P02	275	225	exclude
hold	209.5	270.8723730979117	193.2624103727481	77.6099627251636	252.8635942699389	9.76178573382267	-60.76387759540688	-18569.04801704957	0.6655978451007082	0.5985573154524528	0.5348769930307713	0.5348769930307713	2.0190077896933256	55.641249635480115	249.94329471444829	3.5239609481579297	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_510_3.ddf	P02	275	225	exclude
hold	208.5	266.8329280940207	193.49723723340085	73.33569086061985	252.2832355660378	9.770382279446824	287.9849185991712	10072.055506300783	-0.29470433895481435	0.7207615849801592	-0.41597464161280984	-0.41597464161280984	3.490897000597057	48.60624738489783	249.30311514252168	2.4287382429423996	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_680_3.ddf	P02	275	225	exclude
hold	206.5	265.60797769754265	205.39549463528604	60.21248306225661	252.80251963534516	7.143916492293403	234.37639586429208	8950.582489785858	-0.5017076564228528	0.7281600670069189	-0.6460887194631122	-0.6460887194631122	3.5523841679455153	45.17685328345067	250.04106255686585	2.6030600792815504	film	250	28.299999999999955	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_250.0_730_3.ddf	P02	275	225	exclude
hold	195.5	416.5542348553331	401.9056771197773	14.648557735555926	405.29341283220174	1.3414701456065612	-59.932992911854235	-2871.5782162596497	1.2800973091536338	0.4526264008881885	1.1263228552810125	1.1263228552810125	2.345259679971905	14.369102102991915	401.4397530119776	2.868387862854248	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_10_3.ddf	P02	440.00000000000006	360	include
hold	195	419.3822198582298	402.24215283180786	17.140067026421946	405.66835126313566	1.6382627230440656	-74.20581937846093	-2988.0344837704342	2.011426338840806	0.421480963796115	1.8883004625060975	1.8883004625060975	2.20100070083603	18.375880072992512	401.8046862057442	3.4870713501872084	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_240_3.ddf	P02	440.00000000000006	360	include
hold	195.5	416.9520465821669	402.9466034381845	14.005443143982347	405.37364383249263	1.3124570363592136	-61.51539272125621	-2656.4401955695303	1.556059480434838	0.38039159908761055	1.4332273177195245	1.4332273177195245	1.977197306093905	14.951585026674596	401.5092365500879	3.0091440115904255	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_310_3.ddf	P02	440.00000000000006	360	include
hold	213.5	424.1660425691747	285.35047604697405	138.81556652220064	399.9351477688645	22.921139914481245	315.97111618235573	18545.783961329675	1.8101291944193156	1.001837462185274	1.6392074830108485	1.6392074830108485	4.486582878473815	78.56519777329218	397.461227352509	5.347031887415543	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_500_3.ddf	P02	440.00000000000006	360	exclude
hold	195.5	418.0551015597357	401.12682961505175	16.928271944683956	404.2215277067108	1.5576583190430529	-73.65579198247242	-3286.9365722173143	-0.03638286785273285	0.6179296269453692	-0.21845037151873345	-0.21845037151873345	3.2015977279774925	19.88510226389506	401.6141663835691	3.4315025709601894	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_760_3.ddf	P02	440.00000000000006	360	include
hold	195.5	414.61083685650647	402.2867342496931	12.324102606813312	404.2567362878048	1.1443703775912062	-54.13462777251805	-2517.1803046592913	0.14429472328796394	0.454329292845707	0.00328733999716249	0.00328733999716249	2.361701696524731	17.939425822961486	356.14650057953384	2.3768294138952206	film	400	33.33000000000004	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_400.0_770_3.ddf	P02	440.00000000000006	360	exclude
hold	228	612.3582813566054	264.9916677622075	347.3666135943979	581.2514359010852	72.56736398752079	1491.080001682746	14637.421555936158	4.765648091154345	1.8523379708132772	4.478782290697489	4.478782290697489	8.16298798307369	57.90396270595544	576.6521607437767	4.17181365400751	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_600.0_120_3.ddf	P02	660	540	exclude
hold	228	612.8335486239697	285.0759151864661	327.7576334375036	581.7183797818362	70.34914149495468	1380.397134446026	15128.194583762594	5.076878558529968	1.72262792204852	4.8069294662683	4.8069294662683	7.590468002718281	61.03747564290263	577.0996531856553	4.684632116477756	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_600.0_130_3.ddf	P02	660	540	exclude
hold	227.5	612.3899384923988	289.8862983969488	322.50364009544995	581.6069180485571	69.98732034590302	1369.1730734425655	14996.902795317284	5.17506719082024	1.6925678496071104	4.908581139077511	4.908581139077511	7.494874261019039	58.80222714448635	576.9909689547225	4.75432342429051	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_600.0_160_3.ddf	P02	660	540	exclude
hold	227	611.9432302569803	292.0448909760215	319.8983392809588	582.2811825113805	68.58919861944787	1359.809066503692	14955.846403856754	5.132179871460455	1.5350111385486789	4.9002514316780506	4.9002514316780506	6.7999994164273945	56.057626440602526	577.7025404358625	4.712455761420369	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_600.0_170_3.ddf	P02	660	540	exclude
hold	228	611.6556661981779	283.4789495779855	328.1767166201924	582.3114651705756	68.93196242266443	873.7943853143354	-30760.508533042754	4.615380024323427	1.5025697860962288	4.350545498128406	4.350545498128406	5.906635464033097	62.42232235067391	579.5873635112393	7.08430803239578	film	600	50	6	02_ddf/--film-shaved-aurora_2022-02-22_13-36-55_P02_600.0_190_3.ddf	P02	660	540	exclude
